Daily data for a single subbasin.
Lake:    ,ont
Subbasin:,lake
Area:    ,  0.19121E+11
Starts(YMD):,1940-01-01
Ends(YMD):  ,2021-02-01
NewDataStart(YMD):,2021-02-02
Date      ,AirTempMin,AirTempMax,    Precip,   AirTemp,  Dewpoint, Windspeed,CloudCover
YYYY-MM-DD,   Celsius,   Celsius,Millimeter,   Celsius,   Celsius,Meters/Sec,   Percent
1983-07-12,     18.26,     31.34,      0.00,     25.83,     16.31,      4.88,     42.82
1983-07-13,     17.11,     29.40,      0.00,     24.42,     13.06,      4.14,     41.99
1983-07-14,     15.73,     29.92,      0.01,     24.85,     14.92,      3.78,     44.27
1983-07-15,     20.56,     32.97,      0.13,     28.14,     19.66,      4.87,     59.04
1983-07-16,     21.21,     32.59,      0.07,     27.31,     16.62,      4.62,     42.49
1983-07-17,     15.38,     28.76,      0.74,     22.14,     15.47,      2.51,     49.70
1983-07-18,     19.97,     30.38,      0.31,     25.56,     18.55,      3.78,     57.40
1983-07-19,     17.59,     28.82,      0.00,     24.56,     13.83,      2.79,     61.32
1983-07-20,     18.13,     27.83,      0.04,     24.02,     15.78,      3.21,     48.80
1983-07-21,     17.41,     28.60,      3.14,     23.18,     16.71,      4.48,     63.47
1983-07-22,     14.31,     25.97,      0.18,     22.52,      9.39,      4.80,     38.04
1983-07-23,     12.99,     25.57,      0.72,     21.60,     12.89,      2.64,     71.04
1983-07-24,     16.69,     26.39,      0.08,     22.66,     15.05,      4.29,     55.34
1983-07-25,     15.78,     28.07,      0.03,     24.03,     13.63,      3.12,     42.11
1983-07-26,     15.94,     28.30,      0.00,     23.71,     12.56,      2.17,     50.41
1983-07-27,     15.25,     29.51,      0.00,     24.92,     14.75,      3.54,     49.60
1983-07-28,     17.73,     29.16,      3.64,     25.46,     18.07,      3.31,     78.81
1983-07-29,     21.11,     26.99,      7.24,     23.94,     20.97,      5.34,     93.44
1983-07-30,     20.67,     29.08,      8.27,     25.19,     21.23,      2.74,     67.56
1983-07-31,     20.24,     26.40,     15.12,     23.14,     20.38,      2.27,     92.63
1983-08-01,     18.74,     26.32,      7.63,     22.98,     18.89,      3.73,     78.32
1983-08-02,     17.43,     27.68,      2.56,     22.89,     16.04,      3.59,     45.78
1983-08-03,     16.13,     28.27,      1.26,     24.36,     17.80,      2.96,     77.63
1983-08-04,     20.06,     26.21,      4.47,     23.71,     19.98,      1.53,     93.07
1983-08-05,     19.20,     27.59,      1.12,     24.51,     20.21,      1.96,     76.24
1983-08-06,     19.61,     29.07,      0.39,     25.89,     20.12,      2.63,     52.99
1983-08-07,     20.79,     28.78,      0.72,     25.70,     18.89,      2.45,     49.35
1983-08-08,     20.82,     30.95,      9.60,     26.88,     19.86,      6.85,     55.17
1983-08-09,     15.47,     25.31,      3.73,     20.23,     11.41,      4.36,     50.09
1983-08-10,     10.63,     21.33,      1.25,     17.74,      9.37,      2.97,     70.15
1983-08-11,     13.94,     18.07,      9.18,     16.75,     13.13,      4.76,     93.94
1983-08-12,     14.70,     22.13,      6.49,     18.48,     12.33,      5.95,     63.38
1983-08-13,     11.41,     22.65,      0.03,     19.16,     11.90,      2.27,     57.67
1983-08-14,     10.98,     23.86,      0.02,     18.73,     11.76,      2.27,     45.59
1983-08-15,     12.98,     25.04,      0.06,     21.46,     14.30,      1.90,     53.55
1983-08-16,     13.91,     26.82,      0.00,     22.33,     15.83,      2.03,     43.79
1983-08-17,     16.79,     27.87,      1.99,     24.47,     18.94,      2.19,     87.14
1983-08-18,     20.09,     27.47,      0.96,     24.46,     19.92,      3.25,     70.57
1983-08-19,     17.19,     27.63,      0.07,     23.74,     19.05,      3.14,     64.33
1983-08-20,     19.97,     28.44,      0.00,     25.38,     14.63,      5.52,     41.69
1983-08-21,     13.06,     24.04,      5.89,     19.73,     11.41,      3.24,     41.54
1983-08-22,     15.19,     23.07,      6.68,     20.06,     16.65,      2.52,     95.04
1983-08-23,     14.22,     24.72,      0.81,     21.53,     14.03,      2.12,     46.05
1983-08-24,     13.34,     24.06,      0.00,     20.80,     12.03,      3.48,     38.44
1983-08-25,     13.50,     26.17,      0.00,     21.69,     14.17,      2.49,     47.06
1983-08-26,     17.37,     28.69,      0.03,     24.88,     19.25,      3.52,     61.45
1983-08-27,     19.22,     29.14,      5.99,     24.25,     20.06,      2.91,     68.28
1983-08-28,     17.51,     27.59,      0.78,     23.64,     19.19,      1.89,     53.91
1983-08-29,     17.16,     28.20,      0.70,     23.70,     17.74,      2.38,     47.30
1983-08-30,     17.89,     25.35,      9.61,     21.74,     18.81,      2.85,     86.51
1983-08-31,     17.68,     25.02,      6.79,     22.45,     17.28,      2.62,     54.76
1983-09-01,     14.37,     25.35,      0.07,     21.68,     11.72,      2.66,     41.77
1983-09-02,     14.43,     26.21,      0.00,     21.71,     14.18,      3.05,     38.59
1983-09-03,     14.86,     27.30,      0.00,     22.62,     16.51,      2.90,     40.67
1983-09-04,     16.82,     28.12,      0.00,     24.05,     18.85,      3.33,     52.96
1983-09-05,     19.63,     29.37,      0.30,     25.96,     20.93,      3.70,     57.69
1983-09-06,     21.85,     29.32,      1.31,     26.24,     20.81,      5.23,     59.43
1983-09-07,     16.55,     26.22,      1.77,     22.49,     11.95,      5.53,     53.70
1983-09-08,     13.33,     24.21,      0.05,     20.42,     13.40,      3.29,     42.98
1983-09-09,     14.15,     26.62,      1.41,     22.17,     16.09,      4.17,     72.32
1983-09-10,     19.50,     30.52,      0.92,     26.04,     19.65,      4.57,     54.31
1983-09-11,     20.35,     27.54,      0.01,     24.12,     13.64,      5.13,     57.76
1983-09-12,     12.62,     22.55,      0.00,     18.88,     10.17,      2.80,     62.43
1983-09-13,     11.13,     19.51,      1.26,     15.63,      7.18,      3.27,     59.42
1983-09-14,      8.61,     18.93,      0.23,     15.06,      6.10,      2.20,     48.88
1983-09-15,      6.90,     19.70,      0.22,     15.44,      6.31,      2.53,     54.80
1983-09-16,     10.77,     17.37,      9.35,     15.15,     10.17,      5.05,     99.18
1983-09-17,     12.52,     20.25,      3.15,     17.53,     12.75,      5.18,     73.36
1983-09-18,     10.38,     22.33,      2.84,     17.59,     13.62,      3.32,     86.95
1983-09-19,     17.69,     24.69,      0.54,     22.07,     15.12,      2.76,     78.43
1983-09-20,     17.70,     28.44,      1.74,     24.22,     18.25,      4.79,     53.20
1983-09-21,     13.03,     23.73,     15.08,     17.26,     12.45,      5.30,     85.84
1983-09-22,      7.89,     15.35,      5.60,     12.13,      5.67,      5.21,     61.31
1983-09-23,      5.81,     14.87,      3.86,     10.70,      5.20,      4.80,     58.29
1983-09-24,      4.53,     16.28,      1.48,     11.38,      5.20,      3.12,     50.70
1983-09-25,      5.82,     18.58,      1.01,     14.16,      7.04,      3.00,     60.92
1983-09-26,     10.52,     19.09,      0.59,     15.59,     11.57,      3.75,     76.50
1983-09-27,     12.30,     19.81,      0.01,     17.04,     13.20,      3.45,     66.76
1983-09-28,      9.84,     19.32,      0.00,     15.58,      9.71,      3.18,     46.00
1983-09-29,      7.09,     19.92,      0.00,     14.74,      9.08,      1.79,     37.06
1983-09-30,      6.97,     21.14,      0.02,     15.14,      9.58,      1.73,     42.52
1983-10-01,     11.82,     21.58,      0.03,     18.18,     13.87,      2.11,     76.57
1983-10-02,     11.97,     21.72,      0.00,     17.06,     14.51,      2.74,     58.78
1983-10-03,     13.39,     25.15,      1.33,     20.85,     14.40,      5.78,     74.67
1983-10-04,     14.85,     23.03,     10.97,     18.62,     14.25,      3.78,     96.15
1983-10-05,     12.24,     17.33,     21.09,     15.30,     11.60,      3.41,     93.21
1983-10-06,      9.45,     18.32,      4.45,     13.95,      8.66,      5.42,     56.66
1983-10-07,      6.78,     16.40,      0.15,     13.26,      4.97,      4.08,     59.98
1983-10-08,      9.48,     17.63,      4.64,     14.35,      9.32,      4.17,     94.02
1983-10-09,      5.01,     12.22,      1.73,      8.12,      1.55,      4.16,     49.67
1983-10-10,      1.87,     14.12,      0.06,      9.39,      3.29,      4.01,     46.39
1983-10-11,      7.99,     17.09,      3.34,     13.92,      8.77,      4.57,     66.35
1983-10-12,     11.44,     17.87,      9.98,     14.65,     13.07,      4.48,     99.16
1983-10-13,     13.92,     24.23,     13.10,     18.78,     16.08,      5.35,     76.24
1983-10-14,      5.88,     16.77,      9.09,     11.14,      3.80,      9.73,     69.44
1983-10-15,      6.33,     12.98,      0.19,      9.77,      2.30,      4.78,     51.36
1983-10-16,      1.76,     12.43,      0.24,      7.83,      2.51,      3.24,     77.29
1983-10-17,      7.35,     16.50,      0.11,     12.92,      7.99,      3.73,     70.93
1983-10-18,      6.70,     13.75,      0.00,     11.36,      3.91,      1.97,     74.10
1983-10-19,      2.38,      9.76,      0.00,      6.85,     -2.54,      4.51,     58.65
1983-10-20,     -0.36,      9.60,      0.00,      5.63,     -2.90,      4.88,     46.11
1983-10-21,     -0.25,     10.49,      0.40,      6.65,     -1.48,      4.37,     38.49
1983-10-22,      0.56,     11.60,      3.38,      7.80,      0.56,      3.59,     82.43
1983-10-23,      5.95,     10.56,     13.23,      8.14,      6.73,      3.50,     99.53
1983-10-24,      5.91,     11.48,      2.02,      7.89,      4.00,      4.74,     75.99
1983-10-25,      4.71,     10.55,      1.39,      8.41,      4.28,      3.21,     83.98
1983-10-26,      4.82,     10.30,      1.69,      7.13,      3.25,      5.70,     81.23
1983-10-27,      2.35,     10.37,      2.40,      5.85,      0.00,      5.10,     71.70
1983-10-28,      5.59,     18.33,      0.60,     14.00,      7.01,      8.31,     54.04
1983-10-29,      2.39,     11.19,      0.20,      5.23,     -3.41,      6.06,     50.02
1983-10-30,     -3.04,      8.04,      0.00,      3.42,     -2.97,      2.47,     43.95
1983-10-31,     -1.98,     10.51,      0.00,      6.23,     -0.06,      2.24,     37.61
1983-11-01,      0.12,     14.29,      1.80,      9.58,      3.20,      2.83,     62.41
1983-11-02,      8.73,     15.82,      9.32,     12.63,     10.40,      2.83,     94.73
1983-11-03,      2.42,     11.92,      5.40,      6.31,      3.57,      5.97,     96.02
1983-11-04,     -0.83,      3.61,      5.69,      2.02,     -0.66,      6.61,     97.95
1983-11-05,      0.58,      4.14,      4.31,      2.71,      1.40,      3.93,     98.34
1983-11-06,      1.93,      6.74,      1.16,      4.30,      1.68,      2.25,     98.54
1983-11-07,      4.03,     10.68,      0.03,      7.45,      2.55,      2.11,     64.98
1983-11-08,      1.62,     14.32,      0.79,     10.18,      4.71,      4.49,     79.63
1983-11-09,      8.41,     14.97,      0.00,     11.03,      6.89,      3.26,     82.79
1983-11-10,      5.84,     13.03,      7.51,     10.30,      7.01,      3.37,     88.08
1983-11-11,      0.32,      7.78,     14.81,      3.70,      1.82,      7.52,     97.45
1983-11-12,     -2.99,      1.44,      4.68,     -1.22,     -5.80,      7.04,     67.34
1983-11-13,     -8.01,     -0.07,      0.33,     -3.85,     -9.01,      1.55,     53.69
1983-11-14,     -6.66,      3.43,      0.00,     -1.53,     -5.09,      2.85,     72.58
1983-11-15,     -2.32,      5.38,     19.53,      1.91,     -0.61,      5.88,     90.46
1983-11-16,      1.56,      4.36,      6.45,      3.02,      0.93,      4.28,     96.71
1983-11-17,     -0.77,      3.07,      3.01,      0.61,     -3.12,      7.10,     75.95
1983-11-18,     -4.26,      2.95,      0.09,     -0.30,     -6.16,      3.25,     70.21
1983-11-19,     -0.67,      4.63,      0.61,      2.76,     -2.08,      4.42,     90.82
1983-11-20,      1.75,     13.38,      4.13,      9.47,      3.34,      5.46,     88.30
1983-11-21,      4.69,     12.50,      3.08,      9.30,      3.80,      6.90,     70.26
1983-11-22,      3.08,      9.66,      0.00,      7.24,      0.57,      4.57,     59.50
1983-11-23,     -0.53,     10.56,      1.80,      4.61,      0.70,      4.81,     86.83
1983-11-24,      4.30,     11.04,      0.39,      8.47,      3.86,      5.54,     97.58
1983-11-25,      0.52,      4.84,      0.94,      2.20,     -3.31,      7.30,     85.21
1983-11-26,      1.26,      5.79,      0.03,      4.18,     -1.68,      5.21,     87.60
1983-11-27,     -0.71,      4.68,      0.59,      2.59,     -5.30,      2.93,     63.30
1983-11-28,     -0.99,      6.25,      9.54,      2.15,     -0.54,      7.97,     99.13
1983-11-29,      1.12,      5.76,      4.13,      3.28,      0.13,      6.05,     92.57
1983-11-30,     -1.94,      2.02,      3.14,     -1.02,     -3.78,      7.72,     84.23
1983-12-01,     -2.63,      1.41,      0.53,     -0.53,     -4.31,      5.92,     86.47
1983-12-02,     -2.05,      1.28,      1.44,     -0.72,     -3.72,      4.80,     93.31
1983-12-03,     -4.19,      0.81,      1.11,     -1.13,     -8.09,      3.52,     50.36
1983-12-04,     -5.56,      0.26,      7.79,     -1.44,     -4.88,      5.08,     90.15
1983-12-05,     -1.58,      3.95,      8.15,      1.80,     -0.21,      2.13,     96.15
1983-12-06,      0.93,      5.41,     14.19,      3.68,      2.27,      3.59,     99.33
1983-12-07,     -5.51,      0.88,      2.52,     -3.62,     -7.92,      9.49,     79.86
1983-12-08,    -10.04,     -0.04,      0.98,     -4.58,    -10.66,      4.44,     65.18
1983-12-09,     -4.16,      1.49,      2.00,     -0.85,     -3.32,      3.65,     88.44
1983-12-10,     -2.97,      1.90,      0.14,      0.24,     -4.03,      4.33,     84.50
1983-12-11,     -8.80,      1.69,      7.74,     -4.70,    -11.37,      7.37,     87.24
1983-12-12,     -5.53,      3.32,     19.79,      1.54,      0.29,      3.81,     99.87
1983-12-13,     -0.06,      3.00,      7.28,      1.87,     -0.26,      5.25,     96.62
1983-12-14,      0.04,      4.98,      6.29,      1.19,     -0.04,      2.92,     95.01
1983-12-15,      0.84,      5.95,      2.92,      3.87,      0.16,      4.65,     85.61
1983-12-16,     -1.10,      2.61,      1.63,      0.33,     -3.43,      6.11,     87.15
1983-12-17,     -3.69,      0.18,      0.24,     -2.90,     -7.68,      5.94,     82.84
1983-12-18,     -6.43,     -2.73,      2.86,     -4.99,     -9.15,      4.83,     82.60
1983-12-19,    -14.33,     -8.58,      0.56,    -11.30,    -18.84,      5.31,     43.63
1983-12-20,    -18.67,    -11.35,      0.73,    -15.40,    -23.28,      2.71,     58.54
1983-12-21,    -19.03,     -2.24,      9.01,    -11.42,    -15.60,      6.23,     80.18
1983-12-22,    -10.19,      2.98,      9.65,     -0.40,     -2.54,      7.65,     92.01
1983-12-23,    -11.12,     -4.18,      2.76,     -9.91,    -13.77,      7.63,     62.75
1983-12-24,    -16.13,     -9.95,      1.29,    -13.26,    -18.83,      7.35,     79.07
1983-12-25,    -19.71,    -11.24,      0.71,    -16.83,    -24.04,      6.11,     60.20
1983-12-26,    -17.95,     -8.67,      6.11,    -11.80,    -14.50,      8.43,     66.31
1983-12-27,    -12.55,     -4.79,      1.98,     -6.16,     -9.62,      5.04,     91.92
1983-12-28,     -7.11,     -0.64,      8.86,     -2.77,     -4.64,      4.28,     96.29
1983-12-29,     -9.62,     -2.53,      2.31,     -5.96,    -11.37,      7.32,     53.65
1983-12-30,    -16.57,     -6.74,      1.28,    -11.24,    -15.42,      6.97,     62.47
1983-12-31,    -13.00,     -4.67,      0.04,     -8.00,    -10.93,      6.31,     79.60
1984-01-01,     -8.55,     -2.86,      1.72,     -5.12,    -11.26,      3.34,     84.80
1984-01-02,     -6.50,     -0.04,      0.45,     -2.12,     -6.23,      4.27,     97.81
1984-01-03,     -2.79,      1.51,      0.09,     -0.37,     -3.17,      6.39,     99.33
1984-01-04,     -0.11,      2.51,      0.09,      1.23,     -1.00,      4.95,     99.61
1984-01-05,      0.18,      2.58,      2.51,      1.77,     -0.23,      4.11,     98.86
1984-01-06,     -0.82,      2.34,      1.99,      0.94,     -0.57,      4.92,     96.39
1984-01-07,    -14.90,     -4.39,      0.73,    -11.05,    -17.54,      4.81,     63.43
1984-01-08,    -16.03,     -4.72,      1.76,     -8.17,    -14.25,      4.46,     82.66
1984-01-09,    -12.89,     -6.77,      3.12,    -11.09,    -15.27,      2.76,     82.89
1984-01-10,    -11.66,     -5.92,      2.87,     -7.86,    -12.83,      3.22,     81.26
1984-01-11,    -16.73,    -10.40,      1.10,    -13.29,    -20.14,      4.31,     59.66
1984-01-12,    -22.31,    -11.83,      0.12,    -15.31,    -23.79,      3.79,     64.94
1984-01-13,    -17.52,     -3.47,      2.81,     -8.11,    -14.19,      4.52,     95.47
1984-01-14,    -10.09,     -4.26,      1.86,     -7.41,    -11.41,      4.88,     93.48
1984-01-15,    -20.39,    -11.15,      0.86,    -14.45,    -22.71,      2.56,     55.88
1984-01-16,    -25.29,     -7.82,      0.38,    -13.87,    -19.11,      2.28,     73.28
1984-01-17,    -15.39,     -3.60,      0.99,     -6.11,     -9.68,      4.24,     88.94
1984-01-18,     -9.66,     -5.05,      0.60,     -6.69,    -11.27,      2.50,     95.57
1984-01-19,    -15.39,     -8.68,      1.43,    -12.47,    -16.81,      5.74,     58.33
